region,code,name,address,categories,Unnamed: 0,id,google_place_name,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_number,type,website,latitude,longitude,added_time,place_type,is_fax_enabled,fax_numbers,fax_keywords
Monteregie,53044,LUNETTERIE LA BAIE,"800 BOUL DES PROMENADES, SAINT-BRUNO-DE-MONTARVILLE, QC, J3V 5J9",,2403.0,ChIJHZsYIpkGyUwRVPtuG8-aFXU,Lunetterie New Look,Saint-Bruno-de-Montarville,CA,QC,J3V 5K2,+1 450-441-0812,,hospital,https://locations.newlook.ca/saint-bruno-de-montarville-promenades/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=newlook-219,45.5041958,-73.378027,1745790598,hospital,0,"[""15143549389""]","{""5143549389"": ""general inquiries (no specific department or purpose provided)""}"
Monteregie,53051,VISION EXPERT VARENNES,"110-2444 RENE GAULTIER, VARENNES, QC, J3X 1X7",,2404.0,ChIJAQAAL33jyEwRV1Te8gWcN8I,Pharmaprix,Varennes,CA,QC,J3X 1X7,+1 450-929-2780,,hospital,https://www.pharmaprix.ca/fr/store-locator/store/1853/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,45.687416,-73.43059699999999,1745790598,hospital,0,"[""14509293368""]","{""4509293368"": ""pharmacy prescriptions and pharmacy-related communications""}"
Monteregie,53055,CLINIQUE D'OPTOMETRIE MARIE DUPONT,"4315 SALABERRY, CARIGNAN, QC, J3L 3P9",,2405.0,ChIJNaAEGg-oyUwRDNAhsvddRHo,Dre. Christiane Lamarche Optometrist,Chambly,CA,QC,J3L 5R4,+1 450-658-2825,,hospital,https://www.opto-reseau.com/fr/cliniques/clinique-visuelle-chambly,45.4433891,-73.3021421,1745790598,hospital,0,"[""15145267825"", ""15142556772""]","{""5145267825"": ""general"", ""5142556772"": ""general""}"
Monteregie,53076,ISABELLE LEPAGE O.D.,"513 SAINT-JACQUES, NAPIERVILLE, QC, J0J 1L0",,2406.0,ChIJmUTqhFKcyUwRMGqAQnetC2U,Lepage Isabelle,Napierville,CA,QC,J0J 1L0,+1 450-245-7800,,hospital,,45.19280860000001,-73.4127678,1745790598,hospital,0,"[""14504660737""]","{""4504660737"": ""general inquiries (default assumption, as no specific department or purpose is provided)""}"
Monteregie,53082,GREICHE & SCAFF SOREL,"12-450 BOUL POLIQUIN, SOREL, QC, J3P 7R5",,2407.0,ChIJL_E7FaK9yEwR1vvjmtHyc4U,Greiche & Scaff Joliette,Joliette,CA,QC,J6E 6X6,+1 450-752-0907,,hospital,https://www.greiche-scaff.com/fr/stores/store/index/id/364/,46.0330991,-73.4233362,1745790598,hospital,0,"[""14186235782"", ""14505656734"", ""15143364581""]","{""4186235782"": ""general communication (including prescription orders and administrative correspondence)"", ""4505656734"": ""general communication (including prescription orders and administrative correspondence)"", ""5143364581"": ""general communication (including prescription orders and administrative correspondence)""}"
Monteregie,53088,JULES PLANTE OPTOMETRISTE,"A-163 CHATEAUGUAY, HUNTINGDON, QC, J0S 1H0",,2408.0,ChIJLxl8Jkn9y0wRaKAv5xunxgo,Optique Josée Caza,Huntingdon,CA,QC,J0S 1H0,+1 450-264-9532,,hospital,http://www.optiquejoseecaza.com/,45.0877628,-74.1713467,1745790598,hospital,0,"[""14509578999"", ""14509578999""]","{""450-957-8999"": ""general inquiries (same as above, just formatted without hyphens)"", ""4509578999"": ""general inquiries (same as above, just formatted without hyphens)""}"
Monteregie,53091,IRIS STE-JULIE,"S-1950 CH DU FER A CHEVAL, SAINTE-JULIE, QC, J3E 2T6",,2409.0,ChIJeWLIY5MByUwRLpfpTcDg520,Regard D'Ici - Optométristes Sainte-Julie,Sainte-Julie,CA,QC,J3E 2S3,+1 450-649-4747,,hospital,https://regard.ca/,45.5751271,-73.32710159999999,1745790598,hospital,0,"[""14506495004""]","{""4506495004"": ""general communications""}"
Monteregie,53104,OPTICLUB BROSSARD,"9430 BOUL TACHEREAU, BROSSARD, QC, J4X 2W2",,2410.0,ChIJy5b4BvoOyUwR5GR3-Tb4XKo,Costco Wholesale,Brossard,CA,QC,J4X 2W2,+1 450-444-4466,,pharmacy,https://www.costco.ca/warehouse-locations/brossard-QC-521.html?utm_term=KW&utm_campaign=Homepage&utm_medium=GMB&utm_source=Google&utm_content=Link,45.4341507,-73.479299,1745790598,clinic,0,[],{}
Monteregie,53117,PIERRE MELOCHE O.D.,"400 ELLICE, BEAUHARNOIS, QC, J6N 1X7",,2411.0,ChIJWxD-mU1ByUwRXH0nBNNVfaQ,Groupe Meloche inc. - Centre d'administration et d'innovation,Beauharnois,CA,QC,J6N 0S6,+1 450-371-4646,,pharmacy,http://www.melocheinc.com/,45.2932411,-73.88997739999999,1745790598,clinic,0,"[""14507522823""]","{""4507522823"": ""not specified (purpose unclear; likely general/administrative use, but confirmation needed)""}"
Monteregie,53123,OPTOMETRIE ST-CONSTANT,"14 MONCHAMP, SAINT-CONSTANT, QC, J5A 2H4",,2412.0,ChIJJXpFfBASyUwRnkPK6TAgePk,Opto-Réseau St-Constant,Saint-Constant,CA,QC,J5A 2H4,+1 450-632-6890,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-st-constant/,45.39135599999999,-73.5808371,1745790598,hospital,0,"[""15067743654"", ""14506327033""]","{""5067743654"": ""(450) 632-6890."", ""4506327033"": ""(450) 632-6890.""}"
Monteregie,53127,IRIS STE-CATHERINE,"170-5320 SAINT-LAURENT, SAINTE-CATHERINE, QC, J5C 1A7",,2413.0,ChIJVVUFuwISyUwReOMVZbBjzIs,GMF Carrefour Santé Le Saint-Laurent,Sainte-Catherine,CA,QC,J5C 1A8,+1 450-638-6383,,hospital,http://www.carrefoursantelesaintlaurent.ca/,45.3992242,-73.5718722,1745790598,hospital,0,[],{}
Monteregie,53136,CENTRE DE VISION PLAZA ST-CONSTANT,"124-400 RTE 132, SAINT-CONSTANT, QC, J5A 2E8",,2414.0,ChIJJXpFfBASyUwRnkPK6TAgePk,Opto-Réseau St-Constant,Saint-Constant,CA,QC,J5A 2H4,+1 450-632-6890,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-st-constant/,45.39135599999999,-73.5808371,1745790598,hospital,0,"[""14506327845""]","{""4506327845"": ""general inquiries (main office; specific departmental use not specified)""}"
Monteregie,53137,LUNETTERIE OPTI-LOOK,"543 PRINCIPALE, SAINT-AMABLE, QC, J0L 1N0",,2415.0,ChIJIVVA5oT-yEwRhDbnYo9Zvks,Lunettes et Compagnie,Saint-Amable,CA,QC,J0L 1N0,+1 450-338-3389,,hospital,http://lunettesetcompagnie.ca/,45.6410814,-73.3050634,1745790598,hospital,0,"[""14509223191""]","{""4509223191"": ""general inquiries (unspecified purpose; may cover multiple uses such as general admin, referrals, or records, but not definitively assigned to any specific department based on available information)""}"
Monteregie,53142,"ROMEO PARE, OPTOMETRISTE","7200 BOUL TASCHEREAU, BROSSARD, QC, J4W 1M9",,2416.0,ChIJ_R_WYH4PyUwR5Otu7Z-A7oA,"Séguin Richard, ood | Centre Visuel D.R. Brossard",Brossard,CA,QC,J4W 1M9,+1 450-671-5433,,hospital,https://www.centrevisueldr.com/,45.4594968,-73.46733929999999,1745790598,hospital,0,"[""14504326414""]","{""4504326414"": ""general inquiries (potentially also for referrals, medical records, and other clinic communications; specific purpose not definitively stated in the available information)""}"
Monteregie,53148,GRIMARD OPTIQUE VARENNES,"1950 BOUL RENE-GAULTIER, VARENNES, QC, J3X 1P5",,2417.0,ChIJbWAbKGzjyEwRLwnt9X2QCec,Grimard Optique - Varennes devient partenaire Visique,Varennes,CA,QC,J3X 1P5,+1 450-652-4999,,hospital,https://www.grimardoptique.ca/succursales/rive-sud/grimard-optique-varennes/,45.6748553,-73.4325443,1745790598,hospital,0,[],{}
Monteregie,53168,F. FARHAT O.D.,"107-845 PERIGNY, CHAMBLY, QC, J3L 1W3",,2418.0,ChIJ288ColmpyUwRh9uaKpLWhT4,Le Lunetier Chambly - Opticien et examen de la vue par un Optométriste,Chambly,CA,QC,J3L 1W5,+1 450-447-2403,,hospital,https://www.lelunetier.com/succursales/chambly/,45.4539535,-73.3013971,1745790598,hospital,0,"[""15063623141"", ""12049083757"", ""17054547090""]","{""506-362-3141"": ""** for specific purposes such as referrals, medical records, billing, or appointments, direct confirmation from the establishment is necessary as this information is not available in the sources cited."", ""204-908-3757"": ""** for specific purposes such as referrals, medical records, billing, or appointments, direct confirmation from the establishment is necessary as this information is not available in the sources cited."", ""705-454-7090"": ""** for specific purposes such as referrals, medical records, billing, or appointments, direct confirmation from the establishment is necessary as this information is not available in the sources cited.""}"
Monteregie,53184,LUNETTERIE F FARHAT,"290 BOUL LAURIER, BELOEIL, QC, J3G 4J7",,2419.0,ChIJidwItOiqyUwReGr5sy2oAsI,Farhat Lunetterie,Beloeil,CA,QC,J3G 4G7,+1 450-446-7730,,hospital,,45.5550051,-73.21325569999999,1745790598,hospital,0,"[""18195779476"", ""14186814753"", ""16132951241"", ""15143768603"", ""12506588977"", ""15145258202"", ""14185902822"", ""15143289237"", ""14164604303"", ""18196936952""]","{""8195779476"": ""** if you require the exact purpose (such as medical records, billing, referrals, etc.), you would need to contact each location for clarification, as this information is not provided in the text."", ""4186814753"": ""** if you require the exact purpose (such as medical records, billing, referrals, etc.), you would need to contact each location for clarification, as this information is not provided in the text."", ""6132951241"": ""** if you require the exact purpose (such as medical records, billing, referrals, etc.), you would need to contact each location for clarification, as this information is not provided in the text."", ""5143768603"": ""** if you require the exact purpose (such as medical records, billing, referrals, etc.), you would need to contact each location for clarification, as this information is not provided in the text."", ""2506588977"": ""** if you require the exact purpose (such as medical records, billing, referrals, etc.), you would need to contact each location for clarification, as this information is not provided in the text."", ""5145258202"": ""** if you require the exact purpose (such as medical records, billing, referrals, etc.), you would need to contact each location for clarification, as this information is not provided in the text."", ""4185902822"": ""** if you require the exact purpose (such as medical records, billing, referrals, etc.), you would need to contact each location for clarification, as this information is not provided in the text."", ""5143289237"": ""** if you require the exact purpose (such as medical records, billing, referrals, etc.), you would need to contact each location for clarification, as this information is not provided in the text."", ""4164604303"": ""** if you require the exact purpose (such as medical records, billing, referrals, etc.), you would need to contact each location for clarification, as this information is not provided in the text."", ""8196936952"": ""** if you require the exact purpose (such as medical records, billing, referrals, etc.), you would need to contact each location for clarification, as this information is not provided in the text.""}"
Monteregie,53186,OPTI PUBLIQUE,"1475 BOUL SAINT-BRUNO, SAINT-BRUNO-DE-MONTARVILLE, QC, J3V 6J1",,2420.0,ChIJk_36bvIHyUwRl_DWdWs0EOU,Walmart Sans-fil St-Bruno,Saint-Bruno-de-Montarville,CA,QC,J3V 6J1,+1 450-653-9996,,pharmacy,https://www.walmart.ca/fr/electronique/telephones-cellulaires/N-2413,45.5088453,-73.3839458,1745790598,clinic,0,[],{}
Monteregie,53188,IRIS MONT ST-HILAIRE,"101-370 BOUL LAURIER, MONT-SAINT-HILAIRE, QC, J3H 5V3",,2421.0,ChIJH3vIQZYByUwRqpuxE4RtrJc,IRIS Optométristes et Opticiens - Sainte-Julie,Sainte-Julie,CA,QC,J3E 0C6,+1 450-441-8970,,hospital,https://iris.ca/fr/trouver-une-boutique/sainte-julie,45.584004,-73.3208807,1745790598,hospital,0,"[""14504646564""]","{""4504646564"": ""general inquiries / main operations""}"
Monteregie,53196,OLD MALONE MEDICAL CENTER,"CP 1289, KAHNAWAKE, QC, J0L 1B0",,2422.0,ChIJE_YLYAEUyUwR5nxpVDYXZV4,Old Malone Pharmacy,Kahnawake,CA,QC,J0L 1B0,+1 450-638-7777,,hospital,https://www.groupeproxim.ca/en/quebec/kahnawake/kristapore-manoukian-phc-inc-7057568,45.4103889,-73.666602,1745790598,hospital,0,"[""14506383500"", ""14506381399""]","{""4506381399"": ""general administration, patient-related correspondence"", ""4506383500"": ""prescription orders, medication-related communications, pharmacy-specific correspondence""}"
Monteregie,53202,CLINIQUE OPTOMETRIE SOREL-TRACY,"801 MARIE-VICTORIN, TRACY, QC, J3R 1L1",,2423.0,ChIJi5caj4SFyEwRdmbkS08yu34,IRIS Optométristes et Opticiens - Sorel-Tracy,Sorel-Tracy,CA,QC,J3P 4N6,+1 450-742-9455,,hospital,https://iris.ca/fr/trouver-une-boutique/sorel-tracy,46.0399008,-73.1140329,1745790598,hospital,0,"[""14507424357""]","{""4507424357"": ""general inquiries (purpose not specifically indicated; may serve general administrative or clinic use)""}"
Monteregie,53217,GREICHE & SCAFF,"2105 BOUL CASAVANT O, SAINT-HYACINTHE, QC, J2S 7E5",,2424.0,ChIJ3wF2IBROyEwRaditwbGq-7c,Greiche & Scaff St-Hyacinthe,Saint-Hyacinthe,CA,QC,J2S 7E5,+1 450-261-0222,,hospital,https://www.greiche-scaff.com/fr/stores/store/index/id/363/,45.6345762,-72.96593779999999,1745790598,hospital,0,"[""14502610727""]","{""4502610727"": ""general inquiries (exact departmental use not specified)""}"
Monteregie,53224,ORBITE OPTIQUE INC.,"111-5000 BOUL TACHEREAU, GREENFIELD PARK, QC, J4V 3M3",,2425.0,ChIJQT-6fHQFyUwRtmaU_aMuWbU,IRIS Optométristes et Opticiens - Brossard,Brossard,CA,QC,J4Z 1A5,+1 450-466-9978,,hospital,https://iris.ca/fr/trouver-une-boutique/brossard,45.4780867,-73.4649149,1745790598,hospital,0,[],{}
Monteregie,53226,LE LUNETIER,"98 BOUL SAINT-JEAN-BAPTISTE, CHATEAUGUAY, QC, J6K 3A6",,2426.0,ChIJN_l6dr8UyUwRN8pUlSKo63A,Le Lunetier Châteauguay - Opticien et examen de la vue par un Optométriste,Châteauguay,CA,QC,J6K 3A6,+1 450-698-1888,,hospital,https://www.lelunetier.com/succursales/chateauguay/,45.36000200000001,-73.71461,1745790598,hospital,0,"[""14504450574""]","{""4504450574"": ""purpose not specified (likely general inquiries or general office use, as the specific department is not identified in available sources)""}"
Monteregie,53235,IRIS ST-JEAN-SUR-RICHELIEU,"943 BOUL DU SEMINAIRE N, SAINT-JEAN-SUR-RICHELIEU, QC, J3A 1B6",,2427.0,ChIJu-Zkpt2jyUwRakj0-KSD8dw,IRIS Optométristes et Opticiens,Saint-Jean-sur-Richelieu,CA,QC,J3A 1J2,+1 450-349-4666,,hospital,https://iris.ca/fr/trouver-une-boutique/saint-jean-sur-richelieu,45.3311141,-73.26703289999999,1745790598,hospital,0,"[""14503495333""]","{""4503495333"": ""general inquiries""}"
Monteregie,53246,OPTOMETRIE CANDIAC,"201 BOUL DE L'INDUSTRIE, CANDIAC, QC, J5R 6A6",,2428.0,ChIJLXQhMGMlVUARhbQ7ipsuuU8,Doyle Optometrists & Opticians,La Prairie,CA,QC,J5R 6W9,+1 450-619-1611,,hospital,https://www.doyle.ca/fr/boutiques/la-prairie/,45.405702,-73.4964025,1745790598,hospital,0,"[""14504449140""]","{""4504449140"": ""general inquiries / main office""}"
Monteregie,53259,CLAUDE ROSATO O.D.,"4898 BOUL TASCHEREAU, GREENFIELD PARK, QC, J4V 2J2",,2429.0,ChIJ____P5gGyUwRWiADUmP0EXM,Claude Rosato,St-Bruno-de-Montarville,CA,QC,J3V 5J5,+1 450-441-9621,,hospital,,45.5052136,-73.37827109999999,1745790598,hospital,0,[],{}
Monteregie,53260,CLAUDE ROSATO O.D.,"949 BOUL DU SEMINAIRE N, SAINT-JEAN-SUR-RICHELIEU, QC, J3A 1K1",,2430.0,ChIJGwd6l9yjyUwRdzwuv-lHt9k,Clinique D'Ophtalmologie Du Haut Richelieu,Saint-Jean-sur-Richelieu,CA,QC,J3A 1J2,+1 450-348-6155,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=42739,45.3310965,-73.26706209999999,1745790598,hospital,0,"[""19053997983""]","{""905-399-7983"": ""general""}"
Monteregie,53267,IRIS BOUCHERVILLE,"D-680 DE MONTBRUN, BOUCHERVILLE, QC, J4B 8H2",,2431.0,ChIJGSs0NqDiyEwRAxDGznAwWZs,Clinique d'Optométrie Boucherville Inc.,Boucherville,CA,QC,J4B 1X7,+1 450-641-0442,,hospital,http://optoboucherville.com/,45.61740009999999,-73.4560332,1745790598,hospital,0,"[""14504493676""]","{""4504493676"": ""general inquiries / main office""}"
Monteregie,53277,MANON THIBODEAU O..D.,"884 BOUL SAINT-LAURENT O, LONGUEUIL, QC, J4K 5E9",,2432.0,,,,,,,,,,,,,1745790598,,0,"[""15148727735""]","{""5148727735"": ""//openbiz.ca/industry/2074464-thibodeau-manon-optometriste/?utm_source=openai)) however, the specific purpose of this fax number (e.g., general inquiries, appointments, referrals, medical records, patient care, administration, billing) is not specified in the provided sources. for precise details, i recommend contacting the clinic directly at 450-677-7201.""}"
Monteregie,53287,LE LUNETIER,"110-555 BOUL SAINT-ANTOINE, SAINT-JEROME, QC, J7Z 3B8",,2433.0,ChIJY1eomLLUyEwRrT7EZHoHIDo,Lunetier (Le),Saint-Jérôme,CA,QC,J7Z 3B8,+1 450-431-1228,,hospital,https://www.lelunetier.com/succursales/st-jerome/,45.76157810000001,-73.9888218,1745790598,hospital,0,"[""14504311178""]","{""4504311178"": ""general inquiries (specific departmental purpose not specified)""}"
Monteregie,53289,VISION SANTE,"126-10 RUE KING, HUNTINGDON, QC, J0S 1H0",,2434.0,ChIJYUCFJU_9y0wRdMx-Mdy9Qeo,CLSC Huntingdon,Huntingdon,CA,QC,J0S 1H0,+1 450-829-2321,,hospital,https://www.santemonteregie.qc.ca/installations/clsc-de-huntingdon-huntingdon-clsc,45.08881969999999,-74.1735774,1745790598,hospital,0,"[""14502643664""]","{""4502643664"": ""medical records""}"
Monteregie,53295,IRIS CHAMBLY,"102-900 BOUL PERIGNY, CHAMBLY, QC, J3L 1W6",,2435.0,ChIJ5_fTuxmoyUwR8z1EZK06tfg,IRIS Optométristes et Opticiens - Chambly,Chambly,CA,QC,J3L 1W6,+1 450-447-4746,,hospital,https://iris.ca/fr/trouver-une-boutique/chambly,45.4530863,-73.3019829,1745790598,hospital,0,"[""14504030656"", ""14504030656""]","{""450-403-0656"": ""general inquiries"", ""4504030656"": ""general inquiries""}"
Monteregie,53302,CLINIQUE D'OPTOMETRIE RICHARD & FORCIER,"1681B RUE PRINCIPALE, SAINTE-JULIE, QC, J3E 1W7",,2436.0,ChIJTTwxuQECyUwR-Vh3XTTZS9M,Clinique D'Optometrie Richard & Forcier,Sainte-Julie,CA,QC,J3E 1W7,+1 450-922-9389,,hospital,,45.5944636,-73.3383283,1745790598,hospital,0,"[""14506491788""]","{""4506491788"": ""general inquiries (likely), specific purpose not confirmed""}"
Monteregie,53312,LUNETTERIE DELSON,"39 RTE 132, DELSON, QC, J5B 1G9",,2437.0,ChIJM61GDHQNyUwReMCu8rpA1tU,Simple Vision Delson,Delson,CA,QC,J5B 2E4,+1 450-638-8080,,hospital,http://simplevision.ca/,45.3829994,-73.5509321,1745790598,hospital,0,"[""14506389333""]","{""4506389333"": ""general inquiries (specific departmental or specialized purposes not specified)""}"
Monteregie,53321,CENTRE OPTIQUE,"7200 TASCHEREAU, BROSSARD, QC, J4W 1M9",,2438.0,ChIJ_R_WYH4PyUwR5Otu7Z-A7oA,"Séguin Richard, ood | Centre Visuel D.R. Brossard",Brossard,CA,QC,J4W 1M9,+1 450-671-5433,,hospital,https://www.centrevisueldr.com/,45.4594968,-73.46733929999999,1745790598,hospital,0,"[""14506719651"", ""14506719651""]","{""450-671-9651"": ""both formats refer to the same fax number. there is no evidence from the provided text that this fax is assigned to a specific department or use such as referrals, billing, or medical records\u2014only that it is the listed fax for centre optique wal-mart's optical services. centre visuel d.r. does not publicly list a fax number.)*"", ""4506719651"": ""both formats refer to the same fax number. there is no evidence from the provided text that this fax is assigned to a specific department or use such as referrals, billing, or medical records\u2014only that it is the listed fax for centre optique wal-mart's optical services. centre visuel d.r. does not publicly list a fax number.)*""}"
Monteregie,53334,BOURBONNIERE MICHEL O.D.,"84A ROI, SOREL-TRACY, QC, J3P 4M8",,2439.0,ChIJ-_Eh3ZyFyEwRYYHFODa7XCk,Michel Bourbonniere,Sorel-Tracy,CA,QC,J3P 4M8,+1 450-742-3349,,hospital,,46.0432222,-73.11590129999999,1745790598,hospital,0,[],{}
Monteregie,53336,LUNETTERIE OPTI-SOINS,"101-100 PLACE CHARLES LEMOYNE, LONGUEUIL, QC, J4K 2T4",,2440.0,ChIJG72sjVobyUwRNnxGUsNFiJ0,Optician profession,Longueuil,CA,QC,J4H 4A9,+1 450-679-2631,,hospital,http://riendeplusclair.ca/,45.5355733,-73.4939362,1745790598,hospital,0,"[""14506517620""]","{""4506517620"": ""general inquiries (also may serve as the main line for all purposes, as no specific departmental use is detailed)""}"
Monteregie,53349,OPTO RESEAU VISION EXCELLENCE,"8B RUE CHURCH, ORMSTOWN, QC, J0S 1K0",,2441.0,ChIJHSwvvuZfyUwRPiY6_GNeoZM,Opto Réseau Vision Excellence Ormstown,Ormstown,CA,QC,J0S 1K0,+1 450-829-3001,,hospital,https://www.opto-reseau.com/fr/cliniques/opto-reseau-vision-excellence,45.1275576,-73.9945011,1745790598,hospital,0,[],{}
Monteregie,53351,LUNETTES ET COMPAGNIE,"1-225 DU CARDINAL, ST-AMABLE, QC, J0L 1N0",,2442.0,ChIJIVVA5oT-yEwRhDbnYo9Zvks,Lunettes et Compagnie,Saint-Amable,CA,QC,J0L 1N0,+1 450-338-3389,,hospital,http://lunettesetcompagnie.ca/,45.6410814,-73.3050634,1745790598,hospital,0,[],{}
Monteregie,53356,IRIS ST-LUC,"18-300 BOUL SAINT-LUC, SAINT-JEAN-SUR-RICHELIEU, QC, J2W 2A3",,2443.0,ChIJXWtejTOhyUwRWI1j1C27ds0,Familiprix Extra,Saint-Jean-sur-Richelieu,CA,QC,J2W 2A3,+1 450-359-0506,,hospital,https://www.familiprix.com/fr/pharmacies/a7bc546d-ba9b-4bb8-958f-76b08463b654?utm_source=gmb&utm_medium=organic&utm_campaign=lpm,45.3558616,-73.2985511,1745790598,hospital,0,"[""14503590024"", ""14503494010""]","{""4503494010"": ""general communications with the iris st-luc clinic"", ""4503590024"": ""general communications with familiprix pharmacy""}"
Monteregie,53360,DEBORAH OUIMET O.D.,"400-585 AV SAINT-CHARLES, VAUDREUIL-DORION, QC, J7V 8P9",,2444.0,ChIJNXCx6eE3yUwRpU6wsg3rb4U,IRIS Optométristes et Opticiens - Vaudreuil-Dorion,Vaudreuil-Dorion,CA,QC,J7V 2N5,+1 450-455-4551,,hospital,https://iris.ca/fr/trouver-une-boutique/vaudreuil-dorion,45.4011316,-74.0290314,1745790598,hospital,0,"[""14504558522""]","{""4504558522"": ""**""}"
Monteregie,53367,GREICHE & SCAFF,"200 BOUL D'ANJOU, CHATEAUGUAY, QC, J6K 1C5",,2445.0,,,,,,,,,,,,,1745790598,,0,"[""14506910411""]","{""4506910411"": ""general (purpose not specifically assigned; likely used for general inquiries or standard office communications)""}"
Monteregie,53370,BUI OPTOMETRISTE,"109-1155 BOUL DE ROME, BROSSARD, QC, J4W 3J1",,2446.0,ChIJvXlRd24FyUwRSfeOoDgpctQ,Bui Optométriste,Brossard,CA,QC,J4W 3J1,+1 450-465-9389,,hospital,https://buiopto.com/,45.4561911,-73.49096759999999,1745790598,hospital,0,"[""15142738199""]","{""5142738199"": ""general inquiries / administrative (likely used for referrals, medical records, patient care, and general communication for the outremont location)""}"
Monteregie,53390,A VUE D'OEIL INC.,"981 BOUL TACHEREAU, LA PRAIRIE, QC, J5R 1W7",,2447.0,ChIJLXQhMGMlVUARhbQ7ipsuuU8,Doyle Optometrists & Opticians,La Prairie,CA,QC,J5R 6W9,+1 450-619-1611,,hospital,https://www.doyle.ca/fr/boutiques/la-prairie/,45.405702,-73.4964025,1745790598,hospital,0,"[""14506191711""]","{""4506191711"": ""general use (including referrals, prescription transmissions, insurance communications, and administrative tasks)""}"
Monteregie,53400,OPTIQUE LAURIER O.D.,"600 PIERRE-CAISSE, SAINT-JEAN-SUR-RICHELIEU, QC, J3B 1M1",,2448.0,ChIJBwmLgdUbyUwRTFK1AfsWbQI,Optical Center Montreal,Montréal,CA,QC,H2T 2N6,+1 514-277-4144,,hospital,https://opticien.optical-center.fr/556-optical-center-montreal-laurier-ouest,45.52184430000001,-73.5941634,1745790598,hospital,0,"[""18197715696""]","{""8197715696"": ""general inquiries (specific purpose not publicly available)""}"
Monteregie,53402,OPTIQUE LAURIER O.D.,"500 BOUL DES PROMENADES, SAINT-BRUNO-DE-MONTARVILLE, QC, J3V 5J6",,2449.0,ChIJaWbCT0YByUwRnPz-FXSLXqM,Greiche & Scaff St-Bruno,Saint-Bruno-de-Montarville,CA,QC,J3V 6A8,+1 450-653-5959,,hospital,https://www.greiche-scaff.com/fr/stores/store/index/id/376/,45.5055907,-73.37698309999999,1745790598,hospital,0,"[""14506533479"", ""14506533479""]","{""450-653-3479"": ""general inquiries (main office; same as above, just written without hyphens)"", ""4506533479"": ""general inquiries (main office; same as above, just written without hyphens)""}"
Monteregie,53406,OPTIQUE LAURIER (ST-BRUNO),"330 BOUL DES PROMENADES, SAINT-BRUNO-DE-MONTARVILLE, QC, J3V 6A7",,2450.0,ChIJaWbCT0YByUwRnPz-FXSLXqM,Greiche & Scaff St-Bruno,Saint-Bruno-de-Montarville,CA,QC,J3V 6A8,+1 450-653-5959,,hospital,https://www.greiche-scaff.com/fr/stores/store/index/id/376/,45.5055907,-73.37698309999999,1745790598,hospital,0,"[""14506533479"", ""14506533479""]","{""450-653-3479"": ""general operations"", ""4506533479"": ""general operations""}"
Monteregie,53407,VISIQUE VARENNES,"340 BOUL DE LA MARINE, VARENNES, QC, J3X 1Z4",,2451.0,ChIJvdQJiCXjyEwR_s8jfeFqpbc,Visique - Varennes,Varennes,CA,QC,J3X 1Z4,+1 450-652-5200,,hospital,https://visique.com/pages/visique-varennes,45.6555026,-73.4218423,1745790598,hospital,0,[],{}
Monteregie,53423,LUNETTERIE F. FARHAT BROSSARD,"8025B BOUL TASCHEREAU, BROSSARD, QC, J4Y 1A4",,2452.0,ChIJG6pvoH4PyUwRn66haRIEpcI,Le Lunetier Brossard - Opticien et examen de la vue par un Optométriste,Brossard,CA,QC,J4Y 1A2,+1 450-445-6444,,hospital,https://www.lelunetier.com/succursales/brossard/,45.45685580000001,-73.4643087,1745790598,hospital,0,"[""17784071969"", ""15145258202"", ""15143768603"", ""15143289237"", ""15146968487"", ""14504717617"", ""12894486228"", ""15143768603"", ""15145258202"", ""15143289237"", ""14504717617"", ""15146968487""]","{""778-407-1969"": ""general"", ""514-525-8202"": ""general"", ""514-376-8603"": ""general"", ""514-328-9237"": ""general"", ""514-696-8487"": ""general"", ""450-471-7617"": ""general"", ""289-448-6228"": ""general"", ""5143768603"": ""general"", ""5145258202"": ""general"", ""5143289237"": ""general"", ""4504717617"": ""general"", ""5146968487"": ""general""}"
Monteregie,53424,LUNETTERIE FARHAT,"365 BOUL HARWOOD, VAUDREUIL-DORION, QC, J7V 7W1",,2453.0,ChIJG_bSLUdOyUwRGSBrdsGe-ac,L'Optik Farhat,Salaberry-de-Valleyfield,CA,QC,J6S 1E3,+1 450-377-4977,,hospital,http://farhat.com/,45.2703306,-74.13049339999999,1745790598,hospital,0,"[""15143289237"", ""14504246730""]","{""5143289237"": ""general communications (montreal office)"", ""4504246730"": ""general communications (vaudreuil-dorion office)""}"
