ramq_id,id,google_place_name,address,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_number,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
52906,ChIJLananuHAlkwRZTux2PjhMNc,"Lise Fillion d.d., La Denturo de Matane","318 Av St-Jérôme, Matane, QC G4W 3A9, Canada",Matane,CA,QC,G4W 3A9,+1 418-562-5215,,hospital,http://www.ladenturo.com/,48.8453713,-67.5293143,1745790598,hospital,0
52948,ChIJqagBqED1lUwRH9TV8PdTB_Q,Clinique D'Optometrie P Rioux,"634 Rue Richard, Trois-Pistoles, QC G0L 4K0, Canada",Trois-Pistoles,CA,QC,G0L 4K0,+1 418-851-4056,,hospital,http://www.cliniqueoptometriepierrerioux.ca/,48.12141829999999,-69.1653036,1745790598,hospital,0
52998,ChIJz9ZgX-DAlkwRD_NS1-ZAtsc,Denis Gauthier OD,"346 Av St-Jérôme, Matane, QC G4W 3B1, Canada",Matane,CA,QC,G4W 3B1,,,hospital,,48.84591080000001,-67.52924349999999,1745790598,hospital,0
53160,ChIJmedUXObZlUwR7wiSHESC-nA,Greiche & Scaff Rimouski,"419 Bd Jessop #391-392, Rimouski, QC G5L 7Y5, Canada",Rimouski,CA,QC,G5L 7Y5,+1 418-721-5050,,hospital,https://www.greiche-scaff.com/fr/stores/store/index/id/361/,48.46713039999999,-68.5119064,1745790598,hospital,0
53173,ChIJm2YoEqTZlUwReVcGONGgd1o,Bourget et Joly Optométristes,"92 2e Rue O, Rimouski, QC G5L 8B3, Canada",Rimouski,CA,QC,G5L 8B3,+1 418-723-7127,,hospital,,48.4433933,-68.52123329999999,1745790598,hospital,0
53234,ChIJRRQNWE1HvkwRKEKP56qRmNc,Clinique Visuelle Au Coin De L'Oeil,"30 Rue Frontenac, Rivière-du-Loup, QC G5R 1S5, Canada",Rivière-du-Loup,CA,QC,G5R 1S5,+1 418-862-0220,,hospital,https://aucoindeloeil.ca/,47.82944579999999,-69.53488519999999,1745790598,hospital,0
53245,ChIJuyyMMOF_vkwR4Crldotsh14,Quincaillerie des Frontieres Hardware,"1172 Rue Principale, Pohénégamook, QC G0L 1J0, Canada",Pohénégamook,CA,QC,G0L 1J0,+1 418-859-2901,,clinic,,47.4577146,-69.2281337,1745790598,clinic,0
53297,ChIJ6Z5wBprZlUwRaRum8N3c9TE,Groupe Architecture MB Inc.,"140 Rue St Germain O bureau 201, Rimouski, QC G5L 4B5, Canada",Rimouski,CA,QC,G5L 4B5,+1 418-721-3185,,pharmacy,https://www.rivearchitecture.ca/,48.44880200000001,-68.5341936,1745790598,pharmacy,0
53301,ChIJ-YiFNZfZlUwRBXGo56NhnFQ,Pascale Rousseau Opticienne,"95 Rue St Germain O, Rimouski, QC G5L 4B6, Canada",Rimouski,CA,QC,G5L 4B6,+1 418-723-4846,,hospital,http://www.pascalerousseauopticienne.com/,48.4494891,-68.53232059999999,1745790598,hospital,0
53305,ChIJWcXqZUlHvkwRlQisYo-2KMA,Centre commercial Rivière-du-Loup,"298 Bd Armand-Thériault, Rivière-du-Loup, QC G5R 4C2, Canada",Rivière-du-Loup,CA,QC,G5R 4C2,+1 418-862-7848,,pharmacy,http://www.centrecommercialrdl.ca/,47.8238202,-69.5470638,1745790598,pharmacy,0
53396,ChIJXYk77trlvkwRmfHgr9HoHgU,IRIS Optométristes et Opticiens - La Pocatière,"615 4e Avenue Painchaud, La Pocatière, QC G0R 1Z0, Canada",La Pocatière,CA,QC,G0R 1Z0,+1 418-856-1522,,hospital,https://iris.ca/fr/trouver-une-boutique/la-pocatiere,47.3695332,-70.03584740000001,1745790598,hospital,0
53512,ChIJ_Zs_gErZlUwRgDSikxmfCAE,Walmart Supercentre,"415 Mnt Industrielle-et-Commerciale, Rimouski, QC G5M 1Y1, Canada",Rimouski,CA,QC,G5M 1Y1,+1 418-722-1990,,pharmacy,https://www.walmart.ca/en/stores-near-me/rimouski-store-3198?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,48.4537309,-68.4978742,1745790598,pharmacy,0
53684,ChIJQ0UIEZXZlUwREs3Sc6cWfjI,LASER PROVUE,"#7, 180 Rue des Gouverneurs, Rimouski, QC G5L 8G1, Canada",Rimouski,CA,QC,G5L 8G1,+1 418-723-5008,,hospital,http://www.laserprovue.com/,48.45587889999999,-68.5218158,1745790598,hospital,0
54046,ChIJ-0d75FNHvkwRJe4ms8F-9lc,Centre Médical De Riviere-Du-Loup Inc,"35 Rue St Louis #305, Rivière-du-Loup, QC G5R 2V3, Canada",Rivière-du-Loup,CA,QC,G5R 2V3,+1 418-862-3110,,hospital,https://www.gmflafontaine.com/,47.8328828,-69.53458429999999,1745790598,hospital,0
54060,ChIJ3QPMmbP_lkwRRJwA3OE_-y8,Centre Medical De La Vallee,"22 Rue du Pont, Amqui, QC G5J 3T5, Canada",Amqui,CA,QC,G5J 3T5,+1 418-629-6611,,hospital,,48.46510099999999,-67.430995,1745790598,hospital,0
54061,ChIJJeR7Unaol0wRtXJ-OomqqF0,Clinique Jacynthe Vallee,"34 Rue St Jean-Baptiste, Causapscal, QC G0J 1J0, Canada",Causapscal,CA,QC,G0J 1J0,+1 418-756-3421,,hospital,,48.3548546,-67.2250851,1745790598,hospital,0
54062,ChIJG4_YyFXxlkwRpfmsrU7v4gA,CLSC De La Vallee,"7 Rue Saindon, Sayabec, QC G0J 3K0, Canada",Sayabec,CA,QC,G0J 3K0,+1 418-536-5404,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.5645713,-67.6871871,1745790598,hospital,0
54112,ChIJKwq3KZrZlUwRsZazrR20ZUY,Clinique de Médecine Familiale,"201-160 Rue de l'Évêché O, Rimouski, QC G5L 9H4, Canada",Rimouski,CA,QC,G5L 9H4,+1 418-723-5272,,hospital,,48.44499949999999,-68.53007869999999,1745790598,hospital,0
54133,ChIJGw9Er1JHvkwRCaYivhBTILg,Clinique Medicale Frontenac,"24 Rue Frontenac, Rivière-du-Loup, QC G5R 1S5, Canada",Rivière-du-Loup,CA,QC,G5R 1S5,+1 418-862-0333,,hospital,,47.8296873,-69.5347032,1745790598,hospital,0
54134,ChIJ-abCUd47vkwRlOof2SNT5kI,Clinique Medicale Cacouna,"535 Rue du Patrimoine, Cacouna, QC G0L 1G0, Canada",Cacouna,CA,QC,G0L 1G0,+1 418-862-2170,,hospital,https://www.bonjour-sante.ca/Repertoire/M%C3%A9decins%20de%20famille/Cacouna/,47.909274,-69.50865879999999,1745790598,hospital,0
54187,ChIJq6HZqa6AlkwRac-9V0PsJHA,Clinique Médicale de Mont-Joli Enr,"1385 Bd Benoît-Gaboury, Mont-Joli, QC G5H 4B1, Canada",Mont-Joli,CA,QC,G5H 4B1,+1 418-775-5353,,hospital,https://cisss-bsl.gouv.qc.ca/,48.587429,-68.197941,1745790598,hospital,0
54190,ChIJ5ax2c237vUwR97GYAdHYDT4,Clinique Medicale-Squatec,"149-B Rue Saint-Joseph, Squatec, QC G0L 4H0, Canada",Saint-Michel-du-Squatec,CA,QC,G0L 4H0,+1 418-855-2233,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8818225,-68.71969419999999,1745790598,hospital,0
54191,ChIJ98o07cjdvUwRx_Jx4iI-hv4,Clinique Medicale Cabano,"825 R. Commerciale N bureau 101, Témiscouata-sur-le-Lac, QC G0L 1E0, Canada",Témiscouata-sur-le-Lac,CA,QC,G0L 1E0,+1 418-854-2762,,hospital,https://bonjour-sante.ca/uno/clinique/cmcabano,47.6836409,-68.87980209999999,1745790598,hospital,0
54192,ChIJY6W0sZ7EvUwRe8fBMt9CSUE,GMF De Temiscouata,"2387 Rue Commerciale S, Témiscouata-sur-le-Lac, QC G0L 1X0, Canada",Témiscouata-sur-le-Lac,CA,QC,G0L 1X0,+1 418-899-6703,,hospital,https://www.cisss-bsl.gouv.qc.ca/noindex-services/gmf-hopital-de-notre-dame-du-lac,47.6136679,-68.7991382,1745790598,hospital,0
54292,ChIJlw1dbyDBlkwRYmJoQNTsuag,Clinique Médicale St-Rédempteur,"226 Rue Thibault, Matane, QC G4W 2V9, Canada",Matane,CA,QC,G4W 2V9,+1 418-562-6133,,hospital,,48.84778149999999,-67.522965,1745790598,hospital,0
54293,ChIJD_bNeSbBlkwRsrjTXA6J7XM,Clinique Medicale De Matane,"548 Av. du Phare E, Matane, QC G4W 1A7, Canada",Matane,CA,QC,G4W 1A7,+1 418-562-4530,,hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=42068,48.8525654,-67.512269,1745790598,hospital,0
54298,ChIJq6HZqa6AlkwRac-9V0PsJHA,Clinique Médicale de Mont-Joli Enr,"1385 Bd Benoît-Gaboury, Mont-Joli, QC G5H 4B1, Canada",Mont-Joli,CA,QC,G5H 4B1,+1 418-775-5353,,hospital,https://cisss-bsl.gouv.qc.ca/,48.587429,-68.197941,1745790598,hospital,0
54331,ChIJR46oCxbdlUwRVgsHuJmEpsg,GMF Du Fleuve,"139 Rue J.-Romuald-Bérubé, Rimouski, QC G0L 1B0, Canada",Rimouski,CA,QC,G0L 1B0,+1 418-736-4440,,hospital,http://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=30965,48.3731065,-68.7099008,1745790598,hospital,0
54375,ChIJwWD-19flvkwR4LnQvlusd9M,Dr Jean Hudon,"209 Rue de la Montagne, La Pocatière, QC G0R 1Z0, Canada",La Pocatière,CA,QC,G0R 1Z0,+1 418-856-4292,,hospital,https://bonjour-sante.ca/uno/clinique/drjeanhudon,47.3612406,-70.0497373,1745790598,hospital,0
54455,ChIJX1T8IVn_vUwRpnLt2SeB9t4,CLSC de Lac-des-Aigles,"69 Rue Principale, Lac-des-Aigles, QC G0K 1V0, Canada",Lac-des-Aigles,CA,QC,G0K 1V0,+1 418-779-2572,,clinic,http://www.cisss-bsl.gouv.qc.ca/,47.9883983,-68.6767052,1745790598,clinic,0
55004,ChIJ74ROPR3XlUwRAyryXy9gGqQ,Clinique Médicale du Phare,"822 Bd Sainte-Anne, Rimouski, QC G5M 1J5, Canada",Rimouski,CA,QC,G5M 1J5,+1 418-723-5135,,hospital,https://www.gmfdufleuve.com/clinique-medicale-du-phare,48.506237,-68.46664419999999,1745790598,hospital,0
55078,ChIJ4bOvxAfZlUwRnUspfV-hhSo,Clinique Médicale Arthur-Buies,"351 Rue Alcide-C.-Horth, Rimouski, QC G5M 0K2, Canada",Rimouski,CA,QC,G5M 0K2,+1 418-722-6816,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=40896,48.4502975,-68.5094622,1745790598,hospital,0
55134,ChIJaRWF1sPlvkwRthFadv0hlK4,Clinique Medicale La Pocatiere,"1200 6e Avenue Pilote, La Pocatière, QC G0R 1Z0, Canada",La Pocatière,CA,QC,G0R 1Z0,+1 418-856-4647,,hospital,https://gmfkamouraska.com/,47.37237589999999,-70.0281416,1745790598,hospital,0
55182,ChIJFYOafNXolUwRRPKwwnPZsV4,Clinique médicale de St-Fabien,"115 1ère Rue, Saint-Fabien, QC G0L 2Z0, Canada",Saint-Fabien,CA,QC,G0L 2Z0,+1 418-869-2142,,hospital,https://www.gmfdufleuve.com/clinique-medicale-de-st-fabien,48.29577599999999,-68.86620669999999,1745790598,hospital,0
55188,ChIJm3th3nDFlkwRQodQ-k4msvs,La Cooperative Solidarite Sante Des Gens D'Ici,"200 Bd Perron, Sainte-Félicité, QC G0J 2K0, Canada",Sainte-Félicité,CA,QC,G0J 2K0,+1 418-733-1337,,hospital,https://bonjour-sante.ca/uno/clinique/coopsolidaritesdesgensdici,48.9013061,-67.3380966,1745790598,hospital,0
55189,ChIJu4r4vFD2vkwRsE4iN7P38mE,Clinique Medicale St-Pascal,"565 Rue Taché, Saint-Pascal, QC G0L 3Y0, Canada",Saint-Pascal,CA,QC,G0L 3Y0,+1 418-492-2148,,hospital,https://gmfkamouraska.com/,47.5267791,-69.8054885,1745790598,hospital,0
55230,ChIJj8v-4qLZlUwRuH8eINE2Y1Q,Clinique de Phlébologie Boisé Langevin,"288 Rue Pierre-Saindon, Rimouski, QC G5L 9A8, Canada",Rimouski,CA,QC,G5L 9A8,+1 418-724-4672,,hospital,,48.4448488,-68.5247826,1745790598,hospital,0
55264,ChIJSaZsoEHZlUwRs3PncWQmwNw,Centre de Pédiatrie sociale en communauté de Rimouski-Neigette,"202-A Rue Tessier, Rimouski, QC G5L 7R4, Canada",Rimouski,CA,QC,G5L 7R4,+1 418-722-0087,,clinic,https://lepetitrepere.ca/,48.4426098,-68.5344284,1745790598,clinic,0
55461,ChIJIf5-WThHvkwR0jcHFT--cok,Clinique Bordeleau,"186 Bd de l'Hôtel de Ville #2, Rivière-du-Loup, QC G5R 4S2, Canada",Rivière-du-Loup,CA,QC,G5R 4S2,+1 418-605-1100,,hospital,http://www.cliniquebordeleau.com/,47.83053379999999,-69.5456106,1745790598,hospital,0
55517,ChIJZTjc2WxBvkwR_rJvMjuqEpg,Clinique médicale St-Antonin,"78 B Rue Principale, Saint-Antonin, QC G0L 2J0, Canada",Saint-Antonin,CA,QC,G0L 2J0,+1 418-860-0666,,hospital,,47.783524,-69.46405969999999,1745790598,hospital,0
55553,ChIJIf5-WThHvkwR0jcHFT--cok,Clinique Bordeleau,"186 Bd de l'Hôtel de Ville #2, Rivière-du-Loup, QC G5R 4S2, Canada",Rivière-du-Loup,CA,QC,G5R 4S2,+1 418-605-1100,,hospital,http://www.cliniquebordeleau.com/,47.83053379999999,-69.5456106,1745790598,hospital,0
55577,ChIJBwApaWx-vkwR3d3XtPFwFJ8,CLINIQUE MÉDICALE POHÉNÉGAMOOK,"485 Rue St Vallier, Pohénégamook, QC G0L 1J0, Canada",Pohénégamook,CA,QC,G0L 1J0,+1 418-292-2020,,clinic,http://cliniquepohenegamook.com/,47.4875772,-69.2802004,1745790598,clinic,0
55615,ChIJR9YMbujAlkwRj2OM6Hin5to,Landry Serge Dr,"317 Rue Fournier, Matane, QC G4W 1Y1, Canada",Matane,CA,QC,G4W 1Y1,,,hospital,,48.8480595,-67.54129499999999,1745790598,hospital,0
55621,ChIJu4r4vFD2vkwRsE4iN7P38mE,Clinique Medicale St-Pascal,"565 Rue Taché, Saint-Pascal, QC G0L 3Y0, Canada",Saint-Pascal,CA,QC,G0L 3Y0,+1 418-492-2148,,hospital,https://gmfkamouraska.com/,47.5267791,-69.8054885,1745790598,hospital,0
55625,ChIJq6oeTuDAlkwRtOSlkJdzMIc,304 Av St-Jérôme,"304 Av St-Jérôme, Matane, QC G4W 3A9, Canada",Matane,CA,QC,G4W 3A9,,,pharmacy,,48.8450456,-67.5293595,1745790598,pharmacy,0
55640,ChIJ5Y-H3JXZlUwRw0IXB7Ed_hQ,Dumais Carol Dr,"180 Rue des Gouverneurs, Rimouski, QC G5L 7R2, Canada",Rimouski,CA,QC,G5L 7R2,+1 418-725-5233,,hospital,,48.4560131,-68.52189,1745790598,hospital,0
55675,ChIJvU64iJoNvkwR6axrIHrPUlY,Coop Santé Saint-Hubert,"23 Chem. Taché E, Saint-Hubert-de-Rivière-du-Loup, QC G0L 3L0, Canada",Saint-Hubert-de-Rivière-du-Loup,CA,QC,G0L 3L0,+1 418-497-3903,,hospital,https://coopsantesainthubert.ca/,47.81568739999999,-69.1464981,1745790598,hospital,0
55723,ChIJK9W-FbT_lkwRenEmVUac-Uw,Axe Chiropratique,"20 Rue Desbiens, Amqui, QC G5J 3P1, Canada",Amqui,CA,QC,G5J 3P1,+1 418-629-1244,,hospital,http://www.axesanteoptimale.com/,48.4651265,-67.4261939,1745790598,hospital,0
55789,ChIJBUqWkLFAvkwR7p54Xs_-VzU,Clinique Medicale St-Ludger,"48 Rue Témiscouata, Rivière-du-Loup, QC G5R 2X9, Canada",Rivière-du-Loup,CA,QC,G5R 2X9,+1 418-867-8262,,hospital,,47.82627400000001,-69.5271242,1745790598,hospital,0
55790,ChIJBUqWkLFAvkwR7p54Xs_-VzU,Clinique Medicale St-Ludger,"48 Rue Témiscouata, Rivière-du-Loup, QC G5R 2X9, Canada",Rivière-du-Loup,CA,QC,G5R 2X9,+1 418-867-8262,,hospital,,47.82627400000001,-69.5271242,1745790598,hospital,0
